id,job_title,job_info,position_type_id,company,city,location_id,seniority_level_id,work_type,industry_type_id,min_salary,max_salary,avg_salary,company_score,sector,skills
180,Software Engineer,Unspecified,1,Medius,Jacksonville,9,1,Unspecified,1,115000.0,161000.0,138000.0,3.6,Unspecified,Unspecified
181,Principal Software Engineer,Unspecified,1,F5,Seattle,47,4,Unspecified,1,82000.0,102000.0,92000.0,3.8,Unspecified,Unspecified
182,Software Engineer Ii,Unspecified,1,Cnh Industrial,Remote,51,2,Unspecified,1,86000.0,136000.0,111000.0,3.8,Unspecified,Unspecified
183,Software Engineers,Unspecified,1,Fusion Plus Solutions Inc.,Edison,30,1,Unspecified,1,170000.0,200000.0,185000.0,3.7,Unspecified,Unspecified
184,Software Engineer I/Ii,Unspecified,1,University Of Florida,Florida,9,2,Unspecified,1,90000.0,116000.0,103000.0,3.2,Unspecified,Unspecified
185,Software Engineer,Unspecified,1,Northwestern Mutual,Franklin,49,1,Unspecified,1,114000.0,152000.0,133000.0,3.8,Unspecified,Unspecified
186,Software Engineer I,Unspecified,1,Vibrint,Annapolis Junction,20,1,Unspecified,1,80000.0,120000.0,100000.0,3.8,Unspecified,Unspecified
187,Sr Assoc Software Engineer,Unspecified,1,Hubbell Incorporated,Avon,7,4,Unspecified,1,95000.0,126000.0,110500.0,3.4,Unspecified,Unspecified
188,Junior Computer/Software Engineer (Job Id: 3433),Unspecified,1,Valkyrie Enterprises,Huntsville,1,1,Unspecified,1,138000.0,178000.0,158000.0,3.8,Unspecified,Unspecified
189,Software Engineer,Unspecified,1,Two Six Technologies,Herndon,46,1,Unspecified,1,61000.0,147000.0,104000.0,4.5,Unspecified,Unspecified
190,Software Engineer,Unspecified,1,Decision Six,Unspecified,51,1,Unspecified,1,124000.0,211000.0,167500.0,3.6,Unspecified,Unspecified
191,Software Engineer,Unspecified,1,Microsoft,Redmond,47,1,Unspecified,1,90000.0,117000.0,103500.0,4.4,Unspecified,Unspecified
192,Senior Devops Engineer - Los Angeles,Unspecified,5,Ateliere Creative Technologies,Los Angeles,5,4,Unspecified,1,98000.0,209000.0,153500.0,4.1,Unspecified,Unspecified
193,"Software Engineer, Hardware Health",Unspecified,1,Openai,San Francisco,5,1,Unspecified,1,78000.0,121000.0,99500.0,3.1,Unspecified,Unspecified
194,Software Engineer,Unspecified,1,Two Six Technologies,Tysons Corner,46,1,Unspecified,1,100000.0,165000.0,132500.0,2.7,Unspecified,Unspecified
195,Software Engineer (Us Remote Available),Unspecified,1,Splunk,Remote,51,1,Unspecified,1,125000.0,125000.0,125000.0,3.5,Unspecified,Unspecified
196,Software Engineer,Unspecified,1,Sasken,Unspecified,51,1,Unspecified,1,71000.0,112000.0,91500.0,4.1,Unspecified,Unspecified
197,Software Engineer,Unspecified,1,Realmone,Unspecified,51,1,Unspecified,1,95000.0,152000.0,123500.0,3.8,Unspecified,Unspecified
198,Node Js,Unspecified,3,The Wolf Works Llc,Austin,43,3,Unspecified,1,86000.0,105000.0,95500.0,4.4,Unspecified,Unspecified
199,Software Engineer - C#,Unspecified,1,Millennium Management,New York,32,1,Unspecified,1,135000.0,216000.0,175500.0,3.8,Unspecified,Unspecified
200,Software Engineer Iii,Unspecified,1,"Aflac, Incorporated",Remote,51,4,Unspecified,1,93000.0,112000.0,102500.0,4.0,Unspecified,Unspecified
201,Software Engineer,Unspecified,1,Ringcentral,Belmont,5,1,Unspecified,1,104000.0,161000.0,132500.0,3.9,Unspecified,Unspecified
202,Software Engineer-Bi,Unspecified,1,Dallas Area Rapid Transit,Dallas,43,1,Unspecified,1,77000.0,121000.0,99000.0,3.7,Unspecified,Unspecified
203,Software Engineer,Unspecified,1,W R Systems,Dahlgren,46,1,Unspecified,1,95000.0,134000.0,114500.0,3.5,Unspecified,Unspecified
204,Software Engineer,Unspecified,1,"Carecraft, Inc",Carlsbad,5,1,Unspecified,1,125000.0,178000.0,151500.0,3.7,Unspecified,Unspecified
205,Cloud Engineer Manager,Unspecified,8,Specialt Tech,Remote,51,1,Unspecified,1,76000.0,108000.0,92000.0,3.1,Unspecified,Unspecified
206,Software Engineer,Unspecified,1,"Hottinger, Bruel & Kjaer",Pompano Beach,9,1,Unspecified,1,77000.0,116000.0,96500.0,4.5,Unspecified,Unspecified
207,Devops Engineer,Unspecified,5,"Cps Solutions, Llc",Unspecified,51,1,Unspecified,1,82000.0,106000.0,94000.0,4.1,Unspecified,Unspecified
208,Software Developers,Unspecified,1,Northwestern Memorial Healthcare,Chicago,13,3,Unspecified,1,86000.0,120000.0,103000.0,4.2,Unspecified,Unspecified
209,Software Engineer,Unspecified,1,The Swift Group,Columbia,20,1,Unspecified,1,96000.0,146000.0,121000.0,4.1,Unspecified,Unspecified
210,Software Engineer - Ai,Unspecified,1,Asus Computer International,Hillsboro,37,1,Unspecified,1,96000.0,137000.0,116500.0,4.9,Unspecified,Unspecified
211,Workday Software Engineer,Unspecified,1,Persistent Systems,Unspecified,51,1,Unspecified,1,141000.0,239000.0,190000.0,4.6,Unspecified,Unspecified
212,Software Engineer Ii (Communications Platform),Unspecified,1,Cedar Inc,New York,32,2,Unspecified,1,108000.0,140000.0,124000.0,3.3,Unspecified,Unspecified
213,Software Engineering Mts,Unspecified,1,Salesforce,San Francisco,5,1,Unspecified,1,83200.0,114400.0,98800.0,3.1,Unspecified,Unspecified
214,"Software Developer - C#, .Net",Unspecified,1,Cvs Health,Scottsdale,3,3,Unspecified,1,108000.0,195000.0,151500.0,2.4,Unspecified,Unspecified
215,Software Engineer,Unspecified,1,Nautilus Hyosung America Inc,Irving,43,1,Unspecified,1,111000.0,184000.0,147500.0,3.1,Unspecified,Unspecified
216,Embedded Flight Software Engineer – New Glenn,Unspecified,1,Blue Origin,Seattle,47,1,Unspecified,1,189000.0,284000.0,236500.0,4.4,Unspecified,Unspecified
217,Software Engineer,Unspecified,1,West Bend Insurance Company,West Bend,49,1,Unspecified,1,79000.0,109000.0,94000.0,4.9,Unspecified,Unspecified
218,Software Engineer C#,Unspecified,1,Jbt Corporation,Chalfont,38,1,Unspecified,1,94000.0,129000.0,111500.0,4.1,Unspecified,Unspecified
219,Software Engineer Iii (Payment Workflows),Unspecified,1,Cedar Inc,New York,32,4,Unspecified,1,56000.0,83000.0,69500.0,3.1,Unspecified,Unspecified
220,Software Developers,Unspecified,1,Allied Business Consulting,Somerset,30,3,Unspecified,1,202000.0,290000.0,246000.0,3.8,Unspecified,Unspecified
221,Senior Software Engineer - Backend Development,Unspecified,1,"Chick-Fil-A, Inc.",Atlanta,10,4,Unspecified,1,70000.0,103000.0,86500.0,2.3,Unspecified,Unspecified
222,Software Engineering,Unspecified,1,"Us Amr-Jones Lang Lasalle Americas, Inc.",San Francisco,5,1,Unspecified,1,86000.0,121000.0,103500.0,3.8,Unspecified,Unspecified
223,Software Engineer,Unspecified,1,Smart Ims,Austin,43,1,Unspecified,1,74000.0,107000.0,90500.0,3.8,Unspecified,Unspecified
224,Software Development Engineer,Unspecified,3,Clearwater Analytics,San Jose,5,1,Unspecified,1,81000.0,113000.0,97000.0,4.7,Unspecified,Unspecified
225,"Software Engineer, Backend",Unspecified,1,Paypal,San Jose,5,1,Unspecified,1,72000.0,119000.0,95500.0,3.9,Unspecified,Unspecified
226,Principal Software Engineer,Unspecified,1,Walgreens,Bellevue,47,4,Unspecified,1,90000.0,125000.0,107500.0,4.6,Unspecified,Unspecified
227,Software Engineer,Unspecified,1,The Swift Group,McLean,46,1,Unspecified,1,80000.0,150000.0,115000.0,3.7,Unspecified,Unspecified
228,Software Engineer,Unspecified,1,Hewlett Packard,Spring,43,1,Unspecified,1,72000.0,144000.0,108000.0,3.5,Unspecified,Unspecified
229,Software Engineer,Unspecified,1,Microsoft,Redmond,47,1,Unspecified,1,70000.0,95000.0,82500.0,4.0,Unspecified,Unspecified
230,Sharepoint Software Systems Engineer,Unspecified,6,New River Systems Corporation,Remote,51,1,Unspecified,1,100000.0,140000.0,120000.0,4.4,Unspecified,Unspecified
231,Software Engineer - Associate,Unspecified,1,"Modern Technology Solutions, Inc.",Chantilly,46,1,Unspecified,1,124000.0,234000.0,179000.0,4.6,Unspecified,Unspecified
232,Hardware/Software Engineer,Unspecified,1,Pqsecure Technologies,Boca Raton,9,1,Unspecified,1,88000.0,119000.0,103500.0,3.7,Unspecified,Unspecified
233,Mid To Senior Level Software Engineer,Unspecified,1,Ispa Technology,San Diego,5,4,Unspecified,1,123000.0,198000.0,160500.0,4.4,Unspecified,Unspecified
234,Site Reliability Engineer,Unspecified,5,Onmed,Tampa,9,1,Unspecified,1,158000.0,176000.0,167000.0,5.0,Unspecified,Unspecified
235,Networks - Embedded Software Engineer,Unspecified,1,Grote Industries,Madison,14,1,Unspecified,1,160000.0,180000.0,170000.0,4.2,Unspecified,Unspecified
236,Devops Engineer,Unspecified,5,Walgreens,Deerfield,13,1,Unspecified,1,87000.0,119000.0,103000.0,3.9,Unspecified,Unspecified
237,Software Engineer,Unspecified,1,Cloud Software Group,Naperville,13,1,Unspecified,1,97000.0,145000.0,121000.0,4.5,Unspecified,Unspecified
238,"Senior Software Engineer (Full-Stack, Java, Javascript)",Unspecified,1,Walgreens,Bellevue,47,4,Unspecified,1,89000.0,139000.0,114000.0,4.6,Unspecified,Unspecified
239,Software Engineer,Unspecified,1,Nationmind Infoservices Pvt Ltd,Florida,9,1,Unspecified,1,53000.0,103000.0,78000.0,3.6,Unspecified,Unspecified
240,Fullstack Software Engineer,Unspecified,1,Arrowstreet Capital,Boston,21,1,Unspecified,1,129000.0,228000.0,178500.0,3.4,Unspecified,Unspecified
241,Full Stack Engineer,Unspecified,1,Favorited,Santa Monica,5,1,Unspecified,1,150000.0,250000.0,200000.0,4.8,Unspecified,Unspecified
242,Software Engineer,Unspecified,1,Strategic Thermal Labs,Georgetown,43,1,Unspecified,1,116000.0,163000.0,139500.0,2.5,Unspecified,Unspecified
243,Software Developer,Unspecified,1,Idolsoft,Irving,43,3,Unspecified,1,104000.0,127000.0,115500.0,3.3,Unspecified,Unspecified
244,Software Developers (834),Unspecified,1,Bi Labs,Plainsboro,30,3,Unspecified,1,53000.0,96000.0,74500.0,3.1,Unspecified,Unspecified
245,"Software Engineer, Enterprise Frontend",Unspecified,1,Verily,San Bruno,5,1,Unspecified,1,60000.0,90000.0,75000.0,3.5,Unspecified,Unspecified
246,Software Engineer,Unspecified,1,Colonial Pipeline Company,Alpharetta,10,1,Unspecified,1,143000.0,191000.0,167000.0,4.4,Unspecified,Unspecified
247,Software Engineer,Unspecified,1,Leader Communications Inc,Hill Air Force Base,44,1,Unspecified,1,142000.0,162000.0,152000.0,4.2,Unspecified,Unspecified
248,Software Engineer Sr. Â€” Net,Unspecified,1,Ucare,Minneapolis,23,4,Unspecified,1,89000.0,129000.0,109000.0,3.3,Unspecified,Unspecified
249,Devops Engineer,Unspecified,5,Cliftonlarsonallen,Minneapolis,23,1,Unspecified,1,94000.0,156000.0,125000.0,4.8,Unspecified,Unspecified
250,Software Engineer Associate Manager - National General,Unspecified,1,Two Six Technologies,Remote,51,1,Unspecified,1,80000.0,148000.0,114000.0,3.9,Unspecified,Unspecified
251,Software Engineer,Unspecified,1,Bae Systems,Herndon,46,1,Unspecified,1,62000.0,105000.0,83500.0,3.9,Unspecified,Unspecified
252,Software Engineer (Expert),Unspecified,1,Nodal Exchange,Herndon,46,1,Unspecified,1,81000.0,164000.0,122500.0,3.5,Unspecified,Unspecified
253,Software Engineer (Mid-Level),Unspecified,1,Gomez & Companies,Unspecified,51,2,Unspecified,1,98000.0,145000.0,121500.0,3.5,Unspecified,Unspecified
254,Full Stack Software Engineer & Api Developer,Unspecified,1,"T-Mobile Usa, Inc.",Canoga Park,5,1,Unspecified,1,157000.0,207000.0,182000.0,3.7,Unspecified,Unspecified
255,Sr Software Engineer - Data,Unspecified,1,M&T Bank,Bellevue,47,4,Unspecified,1,133000.0,143000.0,138000.0,3.5,Unspecified,Unspecified
256,"Api Services - Senior Software Engineer - Java, Spring Boot",Unspecified,1,Pressco Technology,Buffalo,32,4,Unspecified,1,79000.0,159000.0,119000.0,4.5,Unspecified,Unspecified
257,Software Integration & Test Engineer,Unspecified,4,Youtube,Solon,35,1,Unspecified,1,132000.0,190000.0,161000.0,3.8,Unspecified,Unspecified
258,"Staff Software Engineer, Machine Learning, Youtube Music",Unspecified,9,Ispa Technology,New York,32,1,Unspecified,1,90000.0,143000.0,116500.0,4.2,Unspecified,Unspecified
259,Mid-Level Software Systems Engineer,Unspecified,6,Scentsy Inc,Unspecified,51,2,Unspecified,1,101000.0,187000.0,144000.0,4.0,Unspecified,Unspecified
260,Software Engineer,Unspecified,1,Stratascorp,Meridian,12,1,Unspecified,1,58000.0,103000.0,80500.0,3.5,Unspecified,Unspecified
261,Software Engineer,Unspecified,1,3R Info,Arlington,46,1,Unspecified,1,125000.0,200000.0,162500.0,3.8,Unspecified,Unspecified
262,Software Engineer In Testing,Unspecified,1,Toyota Research Institute,Canton,22,1,Unspecified,1,168000.0,168000.0,168000.0,4.1,Unspecified,Unspecified
263,Senior Software Engineer,Unspecified,1,Gelber Group,Los Altos,5,4,Unspecified,1,110000.0,143000.0,126500.0,5.0,Unspecified,Unspecified
264,Software Engineer- Executions Team,Unspecified,1,"Peopletec, Inc.",Chicago,13,1,Unspecified,1,166400.0,176800.0,171600.0,3.5,Unspecified,Unspecified
265,Software Engineer,Unspecified,1,Flysoft,Unspecified,52,1,Unspecified,1,78000.0,112000.0,95000.0,5.0,Unspecified,Unspecified
266,Software Engineer,Unspecified,1,Ingrain Systems Inc.,Jamesburg,30,1,Unspecified,1,95000.0,125000.0,110000.0,3.9,Unspecified,Unspecified
267,Software Developers,Unspecified,1,Carrier,Sherman,43,3,Unspecified,1,92000.0,158000.0,125000.0,4.7,Unspecified,Unspecified
268,Software Engineer,Unspecified,1,Ncr,Charlotte,33,1,Unspecified,1,147000.0,180000.0,163500.0,4.2,Unspecified,Unspecified
269,Software Engineer Iv - Java Fullstack,Unspecified,1,Anavation,Indiana,14,1,Unspecified,1,75000.0,102000.0,88500.0,3.5,Unspecified,Unspecified
270,Mid-Level Software Engineer – Hybrid!,Unspecified,1,Soar Technology,Quantico,46,2,Unspecified,1,60000.0,112000.0,86000.0,3.5,Unspecified,Unspecified
271,Autonomy Software Engineer,Unspecified,1,Red Ventures,Ann Arbor,22,1,Unspecified,1,108000.0,151000.0,129500.0,3.1,Unspecified,Unspecified
272,Software Engineer | The Points Guy,Unspecified,1,Cvs Health,San Juan,66,1,Unspecified,1,123000.0,196000.0,159500.0,4.1,Unspecified,Unspecified
273,Software Development Itam Engineer,Unspecified,3,"Messenger, Llc",Lansing,22,1,Unspecified,1,116000.0,166000.0,141000.0,4.4,Unspecified,Unspecified
274,Software Developer,Unspecified,1,Nelnet,Auburn,14,3,Unspecified,1,59000.0,107000.0,83000.0,3.5,Unspecified,Unspecified
275,It Software Engineer- Nbs,Unspecified,1,Slate Magazine,Lincoln,27,1,Unspecified,1,104000.0,163000.0,133500.0,4.8,Unspecified,Unspecified
276,Software Engineer,Unspecified,1,Adobe,Washington,47,1,Unspecified,1,68000.0,80000.0,74000.0,3.5,Unspecified,Unspecified
277,Software Engineer,Unspecified,1,Airgas,Lehi,44,1,Unspecified,1,83000.0,107000.0,95000.0,4.1,Unspecified,Unspecified
278,Firmware Engineer,Unspecified,3,Umbra,Cheshire,7,1,Unspecified,1,109000.0,209000.0,159000.0,3.9,Unspecified,Unspecified
279,Senior Software Engineer,Unspecified,1,Uber,Santa Barbara,5,4,Unspecified,1,97000.0,197000.0,147000.0,3.8,Unspecified,Unspecified
280,Software Engineer Ii - Uber Eats,Unspecified,1,Collaborative Robotics,San Francisco,5,2,Unspecified,1,57000.0,96000.0,76500.0,3.7,Unspecified,Unspecified
281,"Software Engineer, Robotics",Unspecified,3,Werfen,Santa Clara,5,1,Unspecified,1,98000.0,145000.0,121500.0,3.3,Unspecified,Unspecified
282,"Software Development Engineer In Test, Digital Solutions",Unspecified,3,Snapchat,Bedford,21,1,Unspecified,1,66000.0,90000.0,78000.0,4.3,Unspecified,Unspecified
283,"C++ Graphics Engineer, 1+ Years Of Experience",Unspecified,3,"Canon Medical Research Usa, Inc",New York,32,1,Unspecified,1,114400.0,124800.0,119600.0,3.7,Unspecified,Unspecified
284,Software Engineer,Unspecified,1,Raytheon,Cambridge,21,1,Unspecified,1,79000.0,168000.0,123500.0,4.0,Unspecified,Unspecified
285,Junior Software Engineer,Unspecified,1,Snapchat,Annapolis Junction,20,1,Unspecified,1,102000.0,174000.0,138000.0,3.8,Unspecified,Unspecified
286,"Software Engineer, C++, 3+ Years Of Experience",Unspecified,1,Hudson River Trading,Los Angeles,5,1,Unspecified,1,73000.0,108000.0,90500.0,3.9,Unspecified,Unspecified
287,Systems Software Engineer,Unspecified,1,Whisker,New York,32,1,Unspecified,1,110000.0,190000.0,150000.0,4.3,Unspecified,Unspecified
288,Senior Software Engineer,Unspecified,1,Mastercard,Auburn Hills,22,4,Unspecified,1,94000.0,137000.0,115500.0,3.1,Unspecified,Unspecified
289,Software Engineer Ii,Unspecified,1,Savannah River Mission Completion,O Fallon,25,2,Unspecified,1,89000.0,113000.0,101000.0,3.6,Unspecified,Unspecified
290,Associate Software Developer,Unspecified,1,Mill-Max,Aiken,40,1,Unspecified,1,80000.0,100000.0,90000.0,3.8,Unspecified,Unspecified
291,Software Engineer Trainee,Unspecified,1,Disney Entertainment & Espn Technology,Oyster Bay,32,1,Unspecified,1,128000.0,179000.0,153500.0,3.8,Unspecified,Unspecified
292,Sr Software Engineer,Unspecified,1,Coca-Cola,Seattle,47,4,Unspecified,1,74000.0,125000.0,99500.0,4.2,Unspecified,Unspecified
293,Staff Software Engineer,Unspecified,1,Kaleido,Atlanta,10,1,Unspecified,1,90000.0,187000.0,138500.0,4.1,Unspecified,Unspecified
294,Full Stack Engineer,Unspecified,1,M&T Bank,Raleigh,33,1,Unspecified,1,143000.0,256000.0,199500.0,3.7,Unspecified,Unspecified
295,"Software Engineer - Api, Java, Spring Boot",Unspecified,1,Lufburrow & Co,Buffalo,32,1,Unspecified,1,114000.0,145000.0,129500.0,3.4,Unspecified,Unspecified
296,Software Engineer - Hybrid,Unspecified,1,Boost Tech,Havre de Grace,20,1,Unspecified,1,101000.0,155000.0,128000.0,4.1,Unspecified,Unspecified
297,Senior Software Engineer (Crm),Unspecified,1,Bae Systems,Remote,51,4,Unspecified,1,84000.0,128000.0,106000.0,3.9,Unspecified,Unspecified
298,Test Software Engineer,Unspecified,1,Vantaca,Nashua,29,1,Unspecified,1,208000.0,208000.0,208000.0,4.5,Unspecified,Unspecified
299,Mobile Engineer,Unspecified,3,Numerica Corporation,Unspecified,52,1,Unspecified,1,71000.0,104000.0,87500.0,4.7,Unspecified,Unspecified
300,Software Engineer (Multiple Openings),Unspecified,1,Veracity Engineering,Fort Collins,6,1,Unspecified,1,99000.0,137000.0,118000.0,4.6,Unspecified,Unspecified
301,Software Engineer,Unspecified,1,Applovin,Washington,47,1,Unspecified,1,32635.2,32635.2,32635.2,4.7,Unspecified,Unspecified
302,"Software Engineer Ii, C++ Backend",Unspecified,1,M&T Bank,Palo Alto,5,2,Unspecified,1,141000.0,211000.0,176000.0,4.1,Unspecified,Unspecified
303,Software Engineer Ii,Unspecified,1,Cvs Health,Wilmington,8,2,Unspecified,1,76000.0,128000.0,102000.0,4.2,Unspecified,Unspecified
304,Junior Software Developer (Java & Azure Cloud),Unspecified,8,Microsoft,Woonsocket,39,1,Unspecified,1,93000.0,129000.0,111000.0,4.1,Unspecified,Unspecified
305,Software Engineer 2,Unspecified,1,Northwest Talent Solutions Llc,Unspecified,52,1,Unspecified,1,93000.0,131000.0,112000.0,3.6,Unspecified,Unspecified
306,Senior Software Engineer,Unspecified,1,Honda Research Institute Usa,Boston,21,4,Unspecified,1,86000.0,145000.0,115500.0,4.2,Unspecified,Unspecified
307,Software Engineer For Mobile Robots,Unspecified,1,Activision,San Jose,5,1,Unspecified,1,67000.0,112000.0,89500.0,4.0,Unspecified,Unspecified
308,Senior Software Engineer,Unspecified,1,Thatgamecompany,Santa Monica,5,4,Unspecified,1,116000.0,150000.0,133000.0,3.6,Unspecified,Unspecified
309,Build Engineer,Unspecified,3,Bny Mellon,California,5,1,Unspecified,1,85000.0,115000.0,100000.0,4.0,Unspecified,Unspecified
310,"Vice President, Back-End Engineer I",Unspecified,1,Recruiting From Scratch,Lake Mary,9,1,Unspecified,1,90000.0,115000.0,102500.0,3.6,Unspecified,Unspecified
311,Founding Software Engineer,Unspecified,1,"Akina, Inc.",San Francisco,5,1,Unspecified,1,92000.0,156000.0,124000.0,3.9,Unspecified,Unspecified
312,Software Engineer - 1 (Kubernetes/Python),Unspecified,1,Vonnen,Annapolis Junction,20,1,Unspecified,1,150000.0,200000.0,175000.0,4.8,Unspecified,Unspecified
313,Software Engineer,Unspecified,1,Capgemini,Santa Clara,5,1,Unspecified,1,95000.0,147000.0,121000.0,4.5,Unspecified,Unspecified
314,Software Engineer - Redis,Unspecified,1,"Stefanini, Inc",Irving,43,1,Unspecified,1,102000.0,148000.0,125000.0,3.6,Unspecified,Unspecified
315,Software Engineer,Unspecified,1,Infosys,Dearborn,22,1,Unspecified,1,83200.0,124800.0,104000.0,4.7,Unspecified,Unspecified
316,Release Engineer,Unspecified,3,"Link, Llc",Chicago,13,1,Unspecified,1,86000.0,109000.0,97500.0,4.9,Unspecified,Unspecified
